NCBI_id,OrthoDB_seq,species_name,amino_entropy,protein_entropy,constructive_entropy,divergence_time,amino_edge_E(G),amino_total_N,protein_edge_E(G),protein_total_N,superkingdom,superkingdom_name,kingdom,kingdom_name,subkingdom,subkingdom_name,phylum,phylum_name,subphylum,subphylum_name,superclass,superclass_name,class,class_name,subclass,subclass_name,order,order_name,family,family_name,genus,genus_name,divergence_time_log
29031,0,Phlebotomus papatasi,0.9424178127432584,0.9999104759910948,0.0574926632478365,244.0,8039570215795.0,4130567,62893697.0,11216,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7147.0,Diptera,7197.0,Psychodidae,13203.0,Phlebotomus,2.387389826338729
29073,0,Ursus maritimus,0.9406550462174632,0.999948267541583,0.0592932213241198,1.16849,53045347763951.0,10619974,188092677.0,19396,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,33554.0,Carnivora,9632.0,Ursidae,9639.0,Ursus,0.0676250000287142
29078,0,Eptesicus fuscus,0.9402295195395988,0.9999453826352718,0.059715863095673,7.08200933333334,50548580481362.0,10369374,168700866.0,18369,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9397.0,Chiroptera,9431.0,Vespertilionidae,29077.0,Eptesicus,0.8501564947762995
291302,0,Miniopterus natalensis,0.9403994998060656,0.999944210272087,0.0595447104660215,7.85,50667783817339.0,10380655,165119752.0,18173,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9397.0,Chiroptera,9431.0,Vespertilionidae,9432.0,Miniopterus,0.8948696567452523
29159,0,Crassostrea gigas,0.9426439102212452,0.9999643316667294,0.0573204214454842,2.723,94789526844749.0,14181473,402527580.0,28374,2759,Eukaryota,33208.0,Metazoa,,,6447.0,Mollusca,,,,,6544.0,Bivalvia,2785011.0,Autobranchia,6562.0,Ostreida,6563.0,Ostreidae,6564.0,Crassostrea,0.43504764133996454
30419,0,Opisthocomus hoazin,0.9412727643436992,0.9999249137115488,0.0586521493678494,84.8,28795311861536.0,7822006,88837779.0,13330,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,30416.0,Opisthocomiformes,30417.0,Opisthocomidae,30418.0,Opisthocomus,1.9283958522567135
30455,0,Fulmarus glacialis,0.9413513072650372,0.9999337967572014,0.0585824894921641,5.79037,24547661306335.0,7221779,114103170.0,15107,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,30449.0,Procellariiformes,30451.0,Procellariidae,30454.0,Fulmarus,0.7627063156832646
30521,0,Bos grunniens,0.9404188799686648,0.9999506272995548,0.05953174733089,4.24366666666667,57650119908366.0,11072723,210217133.0,20505,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,91561.0,Artiodactyla,9895.0,Bovidae,9903.0,Bos,0.6277412634214152
30538,0,Vicugna pacos,0.9403445041393168,0.9999482146282784,0.0596037104889616,1.94,52909752007090.0,10608143,188286667.0,19406,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,91561.0,Artiodactyla,9835.0,Camelidae,30539.0,Vicugna,0.287801729930226
30608,0,Microcebus murinus,0.9402757135719192,0.9999512888902616,0.0596755753183422,8.706675,64859848876406.0,11745604,213944876.0,20686,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9443.0,Primates,30615.0,Cheirogaleidae,13149.0,Microcebus,0.9398523335555351
30611,0,Otolemur garnettii,0.9405556347522194,0.9999484209394668,0.0593927861872475,6.5674,56305710042549.0,10942057,193169204.0,19656,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9443.0,Primates,40297.0,Galagidae,30610.0,Otolemur,0.8173934686253963
307491,0,Aphis glycines,0.9418902622894764,0.9999467426371696,0.0580564803476932,15.0,29493796801786.0,7913711,183964764.0,19182,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7524.0,Hemiptera,27482.0,Aphididae,80764.0,Aphis,1.1760912590556811
307658,0,Monomorium pharaonis,0.9420353421525296,0.9999203694855868,0.0578850273330573,91.5,21200731336556.0,6708985,78845403.0,12558,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7399.0,Hymenoptera,36668.0,Formicidae,55077.0,Monomorium,1.9614210940664483
31033,0,Takifugu rubripes,0.940898542652436,0.9999517765275528,0.0590532338751168,6.4,68391363701886.0,12057138,227025792.0,21309,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,7898.0,Actinopterygii,186623.0,Actinopteri,41665.0,Neopterygii,31022.0,Tetraodontiformes,31031.0,Tetraodontidae,31032.0,Takifugu,0.8061799739838872
31234,0,Caenorhabditis remanei,0.9425605634248512,0.9999673563996933,0.0574067929748419,17.2,74636358193585.0,12584489,495195755.0,31471,2759,Eukaryota,33208.0,Metazoa,,,6231.0,Nematoda,,,,,119089.0,Chromadorea,,,6236.0,Rhabditida,6243.0,Rhabditidae,6237.0,Caenorhabditis,1.2355284469075487
315563,0,Belgica antarctica,0.941971353981457,0.99992592596651,0.0579545719850529,49.0,18301658136094.0,6233635,91253290.0,13510,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7147.0,Diptera,7149.0,Chironomidae,315555.0,Belgica,1.6901960800285134
321398,0,Lepidothrix coronata,0.9407191760488948,0.99993489596651,0.0592157199176152,1.70609,39572640131848.0,9172390,118295260.0,15382,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,9126.0,Passeriformes,114313.0,Pipridae,321397.0,Lepidothrix,0.2320019374249413
32507,0,Neolamprologus brichardi,0.9410062043847264,0.9999555599716878,0.0589493555869615,0.45,75319404303523.0,12652379,256930362.0,22669,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,7898.0,Actinopterygii,186623.0,Actinopteri,41665.0,Neopterygii,1489911.0,Cichliformes,8113.0,Cichlidae,32506.0,Neolamprologus,-0.34678748622465627
32536,0,Acinonyx jubatus,0.9407664789924304,0.9999458984062708,0.0591794194138404,14.0,48993095648036.0,10205670,172989241.0,18601,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,33554.0,Carnivora,9681.0,Felidae,32535.0,Acinonyx,1.1461280356782377
328815,0,Manacus vitellinus,0.9409817124811084,0.9999355922348666,0.0589538797537583,0.306726,39802151777946.0,9197667,134454940.0,16399,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,9126.0,Passeriformes,114313.0,Pipridae,196036.0,Manacus,-0.5132494089606494
345164,0,Falco cherrug,0.941267231013849,0.9999317222571736,0.0586644912433246,0.802297,35882676794357.0,8731743,107685135.0,14676,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,8948.0,Falconiformes,8949.0,Falconidae,8952.0,Falco,-0.09566483173603371
34720,0,Trachymyrmex septentrionalis,0.9420051424515063,0.9999083829592303,0.0579032405077241,1.0,19475207828582.0,6430273,59563155.0,10915,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7399.0,Hymenoptera,36668.0,Formicidae,34717.0,Trachymyrmex,0.0
34740,0,Heliconius melpomene,0.9420296702238212,0.9999496025408282,0.0579199323170069,19.0,31218794440659.0,8141244,201934527.0,20097,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7088.0,Lepidoptera,33415.0,Nymphalidae,33416.0,Heliconius,1.2787536009528289
34839,0,Chinchilla lanigera,0.9400538481930218,0.9999511649192924,0.0598973167262706,9.37,63720279379892.0,11643337,212705550.0,20626,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9989.0,Rodentia,10150.0,Chinchillidae,10151.0,Chinchilla,0.9717395908877781
34882,0,Enhydra lutris,0.9401744041051918,0.9999473579520238,0.059772953846832,8.47,58855269223774.0,11189314,187007955.0,19340,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,33554.0,Carnivora,9655.0,Mustelidae,34881.0,Enhydra,0.9278834103307068
35019,0,Thamnophis sirtalis,0.9413459333050972,0.9999457454939008,0.0585998121888036,6.99620666666667,39484880776538.0,9159163,171875015.0,18541,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8504.0,Lepidosauria,,,8509.0,Squamata,8578.0,Colubridae,34999.0,Thamnophis,0.8448626299757718
35570,0,Stomoxys calcitrans,0.9422587123425114,0.9999282032535812,0.0576694909110699,14.1,29220950746029.0,7875481,97741144.0,13982,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7147.0,Diptera,7366.0,Muscidae,35569.0,Stomoxys,1.1492191126553797
36300,0,Pelecanus crispus,0.9413761305339036,0.9999344133373606,0.0585582828034569,10.6179,24014918143220.0,7142890,116319375.0,15253,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,9205.0,Pelecaniformes,30444.0,Pelecanidae,33617.0,Pelecanus,1.026038630813699
37040,0,Gavia stellata,0.941357367948452,0.9999318476112588,0.0585744796628068,40.17254,22785132540451.0,6957665,107641128.0,14673,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,30411.0,Gaviiformes,30412.0,Gaviidae,37038.0,Gavia,1.603929291853903
37293,0,Aotus nancymaae,0.9404532829738226,0.9999508593268956,0.0594975763530729,6.63230833333333,60143112532650.0,11309394,210894358.0,20538,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9443.0,Primates,376918.0,Aotidae,9504.0,Aotus,0.8216647081864499
37621,0,Priapulus caudatus,0.9415444628511592,0.999933177888832,0.0583887150376727,744.0,21772753047112.0,6800663,112567490.0,15005,2759,Eukaryota,33208.0,Metazoa,,,33467.0,Priapulida,,,,,2082883.0,Priapulimorpha,,,2082909.0,Priapulimorphida,37891.0,Priapulidae,37847.0,Priapulus,2.871572935545878
37653,0,Octopus bimaculoides,0.9419949631529912,0.9999365604226657,0.0579415972696745,37.2,31271619052382.0,8148279,124575209.0,15785,2759,Eukaryota,33208.0,Metazoa,,,6447.0,Mollusca,,,,,6605.0,Cephalopoda,6606.0,Coleoidea,6638.0,Octopoda,6647.0,Octopodidae,6643.0,Octopus,1.5705429398818975
378494,0,Galloisiana yuasai,0.9419318686877995,0.9999585846502116,0.0580267159624119,8.8,48471790241443.0,10144947,451963459.0,30066,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,58557.0,Grylloblattodea,244939.0,Grylloblattidae,73579.0,Galloisiana,0.9444826721501686
379532,0,Propithecus coquereli,0.9402724107951804,0.9999480944510925,0.0596756836559121,4.55323333333333,53418326264684.0,10659413,187918130.0,19387,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9443.0,Primates,30599.0,Indriidae,30600.0,Propithecus,0.6583199065749518
38626,0,Phascolarctos cinereus,0.940838677065444,0.9999496223045694,0.0591109452391254,37.1050142857143,63116964118005.0,11583251,201031224.0,20052,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,38609.0,Diprotodontia,38624.0,Phascolarctidae,38625.0,Phascolarctos,1.569432603131668
38654,0,Alligator sinensis,0.9413766880882908,0.9999460425257728,0.0585693544374822,53.018625,51515210292186.0,10461670,172580308.0,18579,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,,,,,1294634.0,Crocodylia,1294636.0,Alligatoridae,8495.0,Alligator,1.7244284604273283
39758,0,Mayetiola destructor,0.9421014434130168,0.9999490965832184,0.0578476531702013,114.0,26339073625708.0,7477672,198532558.0,19927,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7147.0,Diptera,33406.0,Cecidomyiidae,39757.0,Mayetiola,2.0569048513364723
400682,0,Amphimedon queenslandica,0.9408243675090106,0.999951654205798,0.0591272866967873,500.0,44838061726671.0,9763019,215602954.0,20766,2759,Eukaryota,33208.0,Metazoa,,,6040.0,Porifera,,,,,6042.0,Demospongiae,1779146.0,Heteroscleromorpha,6049.0,Haplosclerida,178475.0,Niphatidae,178513.0,Amphimedon,2.6989700043360183
40932,0,Rhopalosiphum padi,0.9423591992304148,0.9999608309554754,0.0576016317250605,8.035,37359282946180.0,8904428,345463366.0,26286,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7524.0,Hemiptera,27482.0,Aphididae,40931.0,Rhopalosiphum,0.9049858810993633
411798,0,Vollenhovia emeryi,0.9418460510141892,0.9999323821759416,0.0580863311617523,99.0,29447581751208.0,7907694,109349866.0,14789,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7399.0,Hymenoptera,36668.0,Formicidae,369248.0,Vollenhovia,1.9956351945975497
41447,0,Seriola dumerili,0.9409078477498184,0.9999541635432844,0.059046315793466,3.97,82750327787496.0,13262528,242186939.0,22009,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,7898.0,Actinopterygii,186623.0,Actinopteri,41665.0,Neopterygii,1489907.0,Carangiformes,8157.0,Carangidae,8160.0,Seriola,0.5987905067631151
419612,0,Camelus ferus,0.940428404507761,0.9999471465837813,0.0595187420760201,0.71875,52133080159277.0,10529526,188577653.0,19421,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,91561.0,Artiodactyla,9835.0,Camelidae,9836.0,Camelus,-0.1434221423023131
42254,0,Sorex araneus,0.9400956277235432,0.9999477542132874,0.0598521264897442,1.36,51848340531984.0,10502590,184617682.0,19216,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9362.0,Eulipotyphla,9376.0,Soricidae,9379.0,Sorex,0.13353890837021754
42514,0,Pygocentrus nattereri,0.9409172485644974,0.9999601414242044,0.0590428928597071,2.63,103028884953106.0,14798537,326541552.0,25556,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,7898.0,Actinopterygii,186623.0,Actinopteri,41665.0,Neopterygii,7991.0,Characiformes,42495.0,Serrasalmidae,42513.0,Pygocentrus,0.4199557484897578
43151,0,Anopheles darlingi,0.9413391371796602,0.9999046716120672,0.058565534432407,66.7,17289992280648.0,6060931,55266829.0,10514,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7147.0,Diptera,7157.0,Culicidae,7164.0,Anopheles,1.824125833916549
43179,0,Ictidomys tridecemlineatus,0.9405532548689924,0.9999493444862676,0.059396089617275,6.7,58848721870033.0,11186438,198971221.0,19949,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9989.0,Rodentia,55153.0,Sciuridae,1141640.0,Ictidomys,0.8260748027008264
44394,0,Zonotrichia albicollis,0.9408261283519788,0.9999300849039328,0.0591039565519539,1.27604,33240262805398.0,8406061,102710263.0,14333,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,9126.0,Passeriformes,1729112.0,Passerellidae,44387.0,Zonotrichia,0.10586428841884014
456900,0,Cyphomyrmex costatus,0.941993391670207,0.9999152111243004,0.0579218194540934,10.0,21646404638289.0,6779286,69543321.0,11794,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7399.0,Hymenoptera,36668.0,Formicidae,34699.0,Cyphomyrmex,1.0
45779,0,Papilio glaucus,0.9421252963974228,0.9999361920383129,0.05781089564089,2.6131,18979990612827.0,6347587,123111576.0,15692,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7088.0,Lepidoptera,7143.0,Papilionidae,7145.0,Papilio,0.4171560299405614
482537,0,Galeopterus variegatus,0.9406581549031948,0.9999555748210602,0.0592974199178655,15.25408,59679853706700.0,11264527,260752700.0,22837,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,30656.0,Dermoptera,30657.0,Cynocephalidae,482536.0,Galeopterus,1.1833860197154358
48883,0,Geospiza fortis,0.9410717139353036,0.9999293786210376,0.0588576646857339,8.491073,32839374056399.0,8354127,100472392.0,14176,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,9126.0,Passeriformes,400783.0,Thraupidae,48881.0,Geospiza,0.9289625746413877
50402,0,Charadrius vociferus,0.9412920916330584,0.999930728924548,0.0586386372914895,18.064,33677214318956.0,8459036,104538558.0,14460,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,8906.0,Charadriiformes,8907.0,Charadriidae,50391.0,Charadrius,1.2568139245808925
50429,0,Stylophora pistillata,0.9417494706995448,0.9999584573985714,0.0582089866990265,15.6863,78812780265352.0,12937359,307358449.0,24794,2759,Eukaryota,33208.0,Metazoa,,,6073.0,Cnidaria,,,,,6101.0,Anthozoa,6102.0,Hexacorallia,6125.0,Scleractinia,46729.0,Pocilloporidae,50428.0,Stylophora,1.1955205166219667
51337,0,Jaculus jaculus,0.9403794739906176,0.9999467755914278,0.0595673016008101,9.4,53848173806710.0,10701605,178066714.0,18872,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9989.0,Rodentia,30648.0,Dipodidae,48867.0,Jaculus,0.9731278535996987
51338,0,Castor canadensis,0.9404809642287092,0.9999531475944302,0.0594721833657211,10.375,59237832043374.0,11223791,235217029.0,21690,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9989.0,Rodentia,29132.0,Castoridae,10184.0,Castor,1.0159881053841302
516756,0,Eufriesea mexicana,0.9418599617585316,0.9999017585224482,0.0580417967639167,5.12,17141116843747.0,6033112,51800931.0,10179,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7399.0,Hymenoptera,7458.0,Apidae,28644.0,Eufriesea,0.7092699609758306
52644,0,Haliaeetus leucocephalus,0.9410280801028628,0.9999340197877156,0.0589059396848526,1.88292,39378302521558.0,9148338,115299690.0,15186,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,2558200.0,Accipitriformes,56259.0,Accipitridae,8968.0,Haliaeetus,0.2748318684518108
54374,0,Mesitornis unicolor,0.9413353474219308,0.9999357243872298,0.058600376965299,22.321175,24917147293965.0,7275988,121049019.0,15560,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,9108.0,Gruiformes,54372.0,Mesitornithidae,54373.0,Mesitornis,1.3487170523885184
54380,0,Cariama cristata,0.941356648282668,0.9999333244432592,0.0585766761605912,85.3,24989618934036.0,7286479,112462503.0,14998,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,1956187.0,Cariamiformes,54378.0,Cariamidae,54379.0,Cariama,1.9309490311675228
54383,0,Eurypyga helias,0.9413148771991636,0.9999320698322124,0.0586171926330489,40.1018333333333,22148408377557.0,6859916,108346560.0,14721,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,9108.0,Gruiformes,54381.0,Eurypygidae,54382.0,Eurypyga,1.6031642276912494
55661,0,Cuculus canorus,0.9412209229015276,0.9999319591153676,0.0587110362138402,1.94316,34653943700331.0,8581151,108375990.0,14723,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,8940.0,Cuculiformes,8941.0,Cuculidae,33592.0,Cuculus,0.2885085619256897
56313,0,Tyto alba,0.9414453690198178,0.9999281351060008,0.0584827660861829,12.0582,21421871766615.0,6745997,96806655.0,13915,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,30458.0,Strigiformes,30462.0,Tytonidae,56312.0,Tyto,1.0812824828944063
56723,0,Labrus bergylta,0.9409007127879352,0.9999559182883392,0.0590552055004039,1.12,91196375180600.0,13922970,305748242.0,24729,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,7898.0,Actinopterygii,186623.0,Actinopteri,41665.0,Neopterygii,1489928.0,Labriformes,8247.0,Labridae,30799.0,Labrus,0.049218022670181646
568069,0,Clunio marinus,0.9414760055572686,0.9999531242675668,0.058477118710298,90.7804,26953932526781.0,7566960,227537778.0,21333,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7147.0,Diptera,7149.0,Chironomidae,315556.0,Clunio,1.9579920920156653
57068,0,Acanthisitta chloris,0.941322675488436,0.9999335636460271,0.058610888157591,73.885940485,25120410074730.0,7305654,113273826.0,15052,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,9126.0,Passeriformes,38633.0,Acanthisittidae,57067.0,Acanthisitta,1.8685618057738722
57397,0,Apaloderma vittatum,0.941309614942748,0.999930094372597,0.0586204794298488,9.138635,22615604711711.0,6931909,102309360.0,14305,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,56308.0,Trogoniformes,56309.0,Trogonidae,57396.0,Apaloderma,0.9608813318127674
57412,0,Colius striatus,0.941260231528536,0.9999328768962276,0.0586726453676916,18.2962,21539282732522.0,6765124,110967753.0,14898,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,57384.0,Coliiformes,57385.0,Coliidae,57409.0,Colius,1.2623608989982131
57421,0,Merops nubicus,0.9411859754163092,0.9999312998076396,0.0587453243913304,6.60561,21423392364930.0,6747166,105931290.0,14556,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,8936.0,Coraciiformes,57386.0,Meropidae,57420.0,Merops,0.8199129290514519
591936,0,Piliocolobus tephrosceles,0.940758039513564,0.9999540725541064,0.0591960330405423,3.82605,66732084825234.0,11910867,247542131.0,22251,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9443.0,Primates,9527.0,Cercopithecidae,591932.0,Piliocolobus,0.5827506412224341
59463,0,Myotis lucifugus,0.9405610654310704,0.9999493188486236,0.0593882534175533,6.45,54039076975245.0,10719523,201613062.0,20081,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9397.0,Chiroptera,9431.0,Vespertilionidae,9434.0,Myotis,0.8095597146352677
59538,0,Pantholops hodgsonii,0.9401537194729992,0.999960391825616,0.0598066723526166,16.3,79745269651002.0,13024709,324831694.0,25489,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,91561.0,Artiodactyla,9895.0,Bovidae,59537.0,Pantholops,1.212187604403958
59729,0,Taeniopygia guttata,0.9409451874682452,0.9999381016247084,0.0589929141564632,8.22707,36745693787712.0,8837635,133767444.0,16357,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,9126.0,Passeriformes,37611.0,Estrildidae,59728.0,Taeniopygia,0.9152451925151892
597456,0,Habropoda laboriosa,0.9419049891508604,0.9999001796765822,0.0579951905257218,44.05,16872882837527.0,5985578,50175153.0,10018,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7399.0,Hymenoptera,7458.0,Apidae,117248.0,Habropoda,1.6439459127480667
59894,0,Ficedula albicollis,0.9406721100314348,0.99993419479547,0.059262084764035,1.64926,38656698096131.0,9065844,118356709.0,15386,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,9126.0,Passeriformes,36291.0,Muscicapidae,36292.0,Ficedula,0.21728912602922384
60711,0,Chlorocebus sabaeus,0.9402658450261192,0.9999525624558102,0.0596867174296911,3.3188375,68962981636366.0,12111493,225749291.0,21249,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9443.0,Primates,9527.0,Cercopithecidae,392815.0,Chlorocebus,0.5209859885999242
61621,0,Rhinopithecus bieti,0.9404796260021536,0.9999524189241662,0.0594727929220125,0.66,60460010351194.0,11338991,235281929.0,21693,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9443.0,Primates,9527.0,Cercopithecidae,542827.0,Rhinopithecus,-0.18045606445813128
